,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,short_inspect_date,short_violation_id,inspect_date,p1_3,p4_6,p7_9,p10_12,p13_18,p19_24,p25_36
3631,67187,Chipotle Mexican Grill #1560,333 Jefferson St #104,San Francisco,CA,94133,37.807923,-122.417887,"(37.807923, -122.417887)",14155503533.0,67187_20161011,10/11/2016 0:00,96.0,Routine - Unscheduled,67187_20161011_103120,Moderate risk food holding temperature,Moderate Risk,20161011,103120,2016-10-11,0,0,0,0,1,0,1
3632,79667,Chez Julien,100 Bush St #110,San Francisco,CA,94102,,,,14155391816.0,79667_20160510,5/10/2016 0:00,83.0,Routine - Unscheduled,79667_20160510_103104,Unauthorized or unsafe use of time as a public health control measure,High Risk,20160510,103104,2016-05-10,0,0,4,0,0,6,4
3633,66402,Lucky Horseshoe Bar LLC,453 CORTLAND Ave,San Francisco,CA,94110,37.739161,-122.416967,"(37.739161, -122.416967)",,66402_20171016,10/16/2017 0:00,96.0,Routine - Unscheduled,66402_20171016_103142,Unclean nonfood contact surfaces,Low Risk,20171016,103142,2017-10-16,0,2,0,0,0,0,1
3634,85159,La Boulangerie De San Francisco,3898 24th St,San Francisco,CA,94114,,,,14155440356.0,85159_20160921,9/21/2016 0:00,98.0,Routine - Unscheduled,85159_20160921_103150,Improper or defective plumbing,Low Risk,20160921,103150,2016-09-21,0,2,0,0,0,1,3
3635,67554,Good Orchard Bakery,4675 Mission St,San Francisco,CA,94112,37.723532,-122.43563600000002,"(37.723532, -122.435636)",,67554_20160902,9/2/2016 0:00,72.0,Routine - Unscheduled,67554_20160902_103133,Foods not protected from contamination,Moderate Risk,20160902,103133,2016-09-02,0,0,7,0,0,6,8
3636,33413,Creative Arts Charter school,1601 Turk St,San Francisco,CA,94115,37.78002100000001,-122.435468,"(37.780021, -122.435468)",,33413_20161014,10/14/2016 0:00,98.0,Routine - Unscheduled,33413_20161014_103156,Permit license or inspection report not posted,Low Risk,20161014,103156,2016-10-14,0,1,0,0,1,0,1
3637,824,BABY'S EATERY AND PALABOK,4609 MISSION St,San Francisco,CA,94112,37.724579,-122.434879,"(37.724579, -122.434879)",,824_20161103,11/3/2016 0:00,80.0,Routine - Unscheduled,824_20161103_103105,Improper cooling methods,High Risk,20161103,103105,2016-11-03,0,0,0,5,4,5,5
3638,4416,Sweetie's,475 Francisco St,San Francisco,CA,94133,37.804685,-122.412971,"(37.804685, -122.412971)",,4416_20160622,6/22/2016 0:00,96.0,Routine - Unscheduled,4416_20160622_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20160622,103149,2016-06-22,0,2,0,0,0,2,2
3639,71008,House of Pancakes,937 TARAVAL,San Francisco,CA,94116,,,,14155240183.0,71008_20160510,5/10/2016 0:00,69.0,Routine - Unscheduled,71008_20160510_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20160510,103144,2016-05-10,0,0,0,0,4,7,4
3640,5006,LA MEJOR BAKERY,3329 24th St,San Francisco,CA,94110,37.752156,-122.41916,"(37.752156, -122.41916)",14155720251.0,5006_20150504,5/4/2015 0:00,92.0,Routine - Unscheduled,5006_20150504_103120,Moderate risk food holding temperature,Moderate Risk,20150504,103120,2015-05-04,2,0,2,0,1,0,2
3641,80484,Omakase,665 Townsend St,San Francisco,CA,94103,,,,,80484_20161102,11/2/2016 0:00,96.0,Routine - Unscheduled,80484_20161102_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20161102,103119,2016-11-02,0,0,0,0,1,0,1
3642,39875,Skool,1725 Alameda St,San Francisco,CA,94103,37.768635,-122.402226,"(37.768635, -122.402226)",,39875_20161102,11/2/2016 0:00,96.0,Routine - Unscheduled,39875_20161102_103120,Moderate risk food holding temperature,Moderate Risk,20161102,103120,2016-11-02,0,0,0,0,1,0,1
3643,5258,IBERIA CATERING,2850 ALEMANY Blvd,San Francisco,CA,94112,37.712715,-122.451363,"(37.712715, -122.451363)",,5258_20160623,6/23/2016 0:00,94.0,Routine - Unscheduled,5258_20160623_103142,Unclean nonfood contact surfaces,Low Risk,20160623,103142,2016-06-23,0,0,0,0,2,2,2
3644,81759,Sally's Restaurant and Deli,300 De Haro St #332,San Francisco,CA,94103,,,,,81759_20161006,10/6/2016 0:00,71.0,Routine - Unscheduled,81759_20161006_103120,Moderate risk food holding temperature,Moderate Risk,20161006,103120,2016-10-06,4,0,0,0,9,0,4
3645,69527,Dinosaurs,2522 Ocean Ave.,San Francisco,CA,94132,,,,14155676430.0,69527_20150624,6/24/2015 0:00,92.0,Routine - Unscheduled,69527_20150624_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20150624,103149,2015-06-24,0,0,2,0,3,1,6
3646,6748,West Portal Nutrition Center,163 West Portal Ave,San Francisco,CA,94127,37.739147,-122.467661,"(37.739147, -122.467661)",14155660700.0,6748_20150513,5/13/2015 0:00,96.0,Routine - Unscheduled,6748_20150513_103161,Low risk vermin infestation,Low Risk,20150513,103161,2015-05-13,0,0,0,0,0,0,2
3647,68774,Fox Market,570 LARKIN St,San Francisco,CA,94102,37.783036,-122.417396,"(37.783036, -122.417396)",,68774_20160602,6/2/2016 0:00,93.0,Routine - Unscheduled,68774_20160602_103112,No hot water or running water,High Risk,20160602,103112,2016-06-02,2,0,0,0,0,1,2
3648,4900,HOME SERVICE MARKET,1700 HAYES St,San Francisco,CA,94117,37.774148,-122.444633,"(37.774148, -122.444633)",,4900_20150824,8/24/2015 0:00,92.0,Routine - Unscheduled,4900_20150824_103139,Improper food storage,Low Risk,20150824,103139,2015-08-24,0,2,0,0,0,0,3
3649,65549,La Ciccia,291 30th St,San Francisco,CA,94131,37.742064,-122.426618,"(37.742064, -122.426618)",,65549_20160901,9/1/2016 0:00,92.0,Routine - Unscheduled,65549_20160901_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160901,103154,2016-09-01,0,0,0,2,0,3,1
3650,2409,Mission Hunan Restaurant,2960 16th St,San Francisco,CA,94103,37.765142,-122.419026,"(37.765142, -122.419026)",14155628288.0,2409_20160901,9/1/2016 0:00,94.0,Routine - Unscheduled,2409_20160901_103133,Foods not protected from contamination,Moderate Risk,20160901,103133,2016-09-01,6,0,0,0,0,2,2
3651,68173,Wise Sons Deli,3150 24th St,San Francisco,CA,94110,37.752468,-122.415332,"(37.752468, -122.415332)",,68173_20160715,7/15/2016 0:00,96.0,Routine - Unscheduled,68173_20160715_103120,Moderate risk food holding temperature,Moderate Risk,20160715,103120,2016-07-15,2,0,1,0,2,1,2
3652,2299,STARBUCKS COFFEE,1401 VAN NESS Ave,San Francisco,CA,94109,37.788476,-122.422099,"(37.788476, -122.422099)",,2299_20160719,7/19/2016 0:00,96.0,Routine - Unscheduled,2299_20160719_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20160719,103119,2016-07-19,0,0,0,0,0,1,1
3653,71226,Wine Kitchen,507 Divisadero St,San Francisco,CA,94117,,,,,71226_20150819,8/19/2015 0:00,98.0,Routine - Unscheduled,71226_20150819_103143,Inadequate warewashing facilities or equipment,Low Risk,20150819,103143,2015-08-19,0,0,0,0,0,0,1
3654,1526,CHOUQUET'S,2500 WASHINGTON St,San Francisco,CA,94115,37.791607,-122.43456299999998,"(37.791607, -122.434563)",,1526_20160719,7/19/2016 0:00,80.0,Routine - Unscheduled,1526_20160719_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20160719,103144,2016-07-19,0,0,0,3,0,4,7
3655,5807,SHERIDAN ELEMENTARY SCHOOL,431 CAPITOL Ave,San Francisco,CA,94112,37.714304,-122.459115,"(37.714304, -122.459115)",14155464743.0,5807_20160901,9/1/2016 0:00,98.0,Routine - Unscheduled,5807_20160901_103156,Permit license or inspection report not posted,Low Risk,20160901,103156,2016-09-01,0,0,2,0,1,1,1
3656,78645,Subway,940 Market St,San Francisco,CA,94102,,,,,78645_20160719,7/19/2016 0:00,92.0,Routine - Unscheduled,78645_20160719_103129,Insufficient hot water or running water,Moderate Risk,20160719,103129,2016-07-19,3,0,4,0,0,2,3
3657,84196,The Bagel Bakery Cafe,151 Townsend St,San Francisco,CA,94107,,,,,84196_20150722,7/22/2015 0:00,90.0,Routine - Unscheduled,84196_20150722_103154,Unclean or degraded floors walls or ceilings,Low Risk,20150722,103154,2015-07-22,0,0,0,0,2,0,4
3658,1823,DAVE'S,29 03rd St,San Francisco,CA,94103,37.78713,-122.402994,"(37.78713, -122.402994)",,1823_20160901,9/1/2016 0:00,90.0,Routine - Unscheduled,1823_20160901_103147,Inadequate ventilation or lighting,Low Risk,20160901,103147,2016-09-01,0,0,0,0,0,3,4
3659,2107,Kim Thanh Restaurant,607 Geary St,San Francisco,CA,94102,37.786683,-122.413274,"(37.786683, -122.413274)",,2107_20160506,5/6/2016 0:00,92.0,Routine - Unscheduled,2107_20160506_103132,Improper thawing methods,Moderate Risk,20160506,103132,2016-05-06,0,0,0,1,0,2,1
3660,84889,Win Garden,2794 Diamond St,San Francisco,CA,94131,,,,14155268592.0,84889_20161128,11/28/2016 0:00,88.0,Routine - Unscheduled,84889_20161128_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20161128,103144,2016-11-28,0,0,1,6,5,0,1
3661,75349,Robberbaron,2032 Polk St,San Francisco,CA,94114,,,,,75349_20160527,5/27/2016 0:00,96.0,Routine - Unscheduled,75349_20160527_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20160527,103119,2016-05-27,0,1,0,0,0,1,1
3662,80554,Caffe Central,530 Parnassus Ave,San Francisco,CA,94143,,,,14155955101.0,80554_20171205,12/5/2017 0:00,92.0,Routine - Unscheduled,80554_20171205_103120,Moderate risk food holding temperature,Moderate Risk,20171205,103120,2017-12-05,0,2,0,0,0,0,1
3663,9710,RICKSHAW STOP,155 FELL ST,San Francisco,CA,94102,37.776223,-122.420497,"(37.776223, -122.420497)",14150286135.0,9710_20160711,7/11/2016 0:00,94.0,Routine - Unscheduled,9710_20160711_103138,Improper storage use or identification of toxic substances,Low Risk,20160711,103138,2016-07-11,0,0,0,0,0,2,2
3664,63303,My Father's Kitchen LLC,1655 Divisadero St,San Francisco,CA,94115,37.785013,-122.439844,"(37.785013, -122.439844)",,63303_20150330,3/30/2015 0:00,88.0,Routine - Unscheduled,63303_20150330_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20150330,103144,2015-03-30,0,0,0,0,0,0,4
3665,3794,Biscuits & Blues,401 Mason St,San Francisco,CA,94102,37.787324,-122.409925,"(37.787324, -122.409925)",,3794_20161102,11/2/2016 0:00,85.0,Routine - Unscheduled,3794_20161102_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20161102,103119,2016-11-02,0,0,0,0,3,0,3
3666,77767,The Willows,1582 Folsom St,San Francisco,CA,94103,,,,,77767_20161128,11/28/2016 0:00,83.0,Routine - Unscheduled,77767_20161128_103120,Moderate risk food holding temperature,Moderate Risk,20161128,103120,2016-11-28,0,3,0,0,4,0,3
3667,87258,Spin,690 Folsom St,San Francisco,CA,94107,,,,,87258_20161128,11/28/2016 0:00,96.0,Routine - Unscheduled,87258_20161128_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20161128,103119,2016-11-28,0,0,0,0,1,0,1
3668,76998,Zain's Liquor,34 03rd St,San Francisco,CA,94103,,,,,76998_20160901,9/1/2016 0:00,94.0,Routine - Unscheduled,76998_20160901_103120,Moderate risk food holding temperature,Moderate Risk,20160901,103120,2016-09-01,0,2,0,0,0,2,2
3669,82142,The Noodle House,1507 Sloat Blvd,San Francisco,CA,94132,,,,14155569921.0,82142_20150331,3/31/2015 0:00,77.0,Routine - Unscheduled,82142_20150331_103132,Improper thawing methods,Moderate Risk,20150331,103132,2015-03-31,0,0,3,0,0,5,5
3670,507,Viking's Giant Sub,2906 Diamond St,San Francisco,CA,94131,37.733449,-122.434241,"(37.733449, -122.434241)",,507_20161128,11/28/2016 0:00,90.0,Routine - Unscheduled,507_20161128_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20161128,103149,2016-11-28,0,0,4,0,4,0,4
3671,91276,A Mano,"450 Hayes St., Suite C-2",San Francisco,CA,94102,,,,,91276_20171019,10/19/2017 0:00,92.0,Routine - Unscheduled,91276_20171019_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20171019,103124,2017-10-19,0,2,0,0,0,0,2
3672,4798,M & M SHORTSTOP,2145 GENEVA Ave,San Francisco,CA,94134,37.708427,-122.420353,"(37.708427, -122.420353)",,4798_20160903,9/3/2016 0:00,76.0,Routine - Unscheduled,4798_20160903_103102,Unclean hands or improper use of gloves,High Risk,20160903,103102,2016-09-03,0,0,5,0,0,6,4
3673,1727,Sun Rise Restaurant,3126 24th St,San Francisco,CA,94110,37.752508,-122.414681,"(37.752508, -122.414681)",,1727_20160715,7/15/2016 0:00,88.0,Routine - Unscheduled,1727_20160715_103131,Moderate risk vermin infestation,Moderate Risk,20160715,103131,2016-07-15,0,2,0,0,3,4,3
3674,70961,Our Lady of the Visitacion School,785 Sunnydale Ave,San Francisco,CA,94134,,,,,70961_20160921,9/21/2016 0:00,98.0,Routine - Unscheduled,70961_20160921_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20160921,103149,2016-09-21,0,0,1,0,1,1,1
3675,83799,Lung Fung Bakery,1823 Clement St,San Francisco,CA,94121,,,,,83799_20160603,6/3/2016 0:00,83.0,Routine - Unscheduled,83799_20160603_103120,Moderate risk food holding temperature,Moderate Risk,20160603,103120,2016-06-03,0,0,0,0,6,4,10
3676,19056,Moscone Center West -  3 Flr. Pantry,800 HOWARD St 3/F,San Francisco,CA,94103,37.783257,-122.402816,"(37.783257, -122.402816)",14155974040.0,19056_20160602,6/2/2016 0:00,94.0,Routine - Unscheduled,19056_20160602_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160602,103154,2016-06-02,0,0,0,0,1,2,1
3677,19055,Moscone Center West - Bsmt Kitchen,800 Howard St Basement,San Francisco,CA,94103,37.783257,-122.402816,"(37.783257, -122.402816)",14155974040.0,19055_20160602,6/2/2016 0:00,88.0,Routine - Unscheduled,19055_20160602_103131,Moderate risk vermin infestation,Moderate Risk,20160602,103131,2016-06-02,0,0,0,0,2,3,2
3678,88676,Terra Cotta Warrior,2555 Judah St,San Francisco,CA,94122,,,,14155683288.0,88676_20161102,11/2/2016 0:00,86.0,Routine - Unscheduled,88676_20161102_103103,High risk food holding temperature,High Risk,20161102,103103,2016-11-02,0,0,0,0,2,0,2
3679,75678,La Promenade Cafe,3643 Balboa St,San Francisco,CA,94121,,,,14155226063.0,75678_20160831,8/31/2016 0:00,96.0,Routine - Unscheduled,75678_20160831_103120,Moderate risk food holding temperature,Moderate Risk,20160831,103120,2016-08-31,4,0,0,0,0,1,2
3680,5627,AT&T - SAY HEY SAUSAGE-Room 5319 [145157],24 WILLIE MAYS PLAZA 5.15.01,San Francisco,CA,94107,37.778382,-122.391151,"(37.778382, -122.391151)",14155971500.0,5627_20150830,8/30/2015 0:00,94.0,Routine - Unscheduled,5627_20150830_103132,Improper thawing methods,Moderate Risk,20150830,103132,2015-08-30,0,0,0,0,0,0,2
3681,68974,Sushi Avenue Inc,1515 Sloat Blvd,San Francisco,CA,94132,,,,14151297000.0,68974_20160603,6/3/2016 0:00,94.0,Routine - Unscheduled,68974_20160603_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160603,103154,2016-06-03,0,2,0,1,1,2,2
3682,70305,Ghirardelli Chocolate Marketplace,900 North Point St #301,San Francisco,CA,94109,,,,14155473938.0,70305_20150709,7/9/2015 0:00,84.0,Routine - Unscheduled,70305_20150709_103133,Foods not protected from contamination,Moderate Risk,20150709,103133,2015-07-09,0,0,0,0,0,0,5
3683,88120,Covo,981 Mission St,San Francisco,CA,94103,,,,14155760181.0,88120_20161128,11/28/2016 0:00,98.0,Routine - Unscheduled,88120_20161128_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20161128,103149,2016-11-28,0,2,0,0,1,0,2
3684,2883,Cafe Delucchi,500 Columbus Ave,San Francisco,CA,94133,37.799775,-122.40933400000002,"(37.799775, -122.409334)",,2883_20160606,6/6/2016 0:00,87.0,Routine - Unscheduled,2883_20160606_103145,Improper storage of equipment utensils or linens,Low Risk,20160606,103145,2016-06-06,0,0,0,0,0,3,3
3685,61499,The Plant Cafe Organic,101 California St,San Francisco,CA,94111,37.793424,-122.398168,"(37.793424, -122.398168)",,61499_20171018,10/18/2017 0:00,84.0,Routine - Unscheduled,61499_20171018_103131,Moderate risk vermin infestation,Moderate Risk,20171018,103131,2017-10-18,0,5,0,0,0,4,5
3686,3433,Alioto's,Foot of Taylor St #8,San Francisco,CA,94133,37.795202,-122.413169,"(37.795202, -122.413169)",,3433_20160601,6/1/2016 0:00,86.0,Routine - Unscheduled,3433_20160601_103156,Permit license or inspection report not posted,Low Risk,20160601,103156,2016-06-01,4,0,2,0,0,6,4
3687,3926,"Espetus Churrascaria, Inc.",1686 MARKET St,San Francisco,CA,94102,37.773317,-122.421724,"(37.773317, -122.421724)",,3926_20161129,11/29/2016 0:00,90.0,Routine - Unscheduled,3926_20161129_103133,Foods not protected from contamination,Moderate Risk,20161129,103133,2016-11-29,0,2,0,0,3,0,4
3688,2437,MANORA'S THAI CUISINE,1600 FOLSOM St,San Francisco,CA,94103,37.770748,-122.41513700000002,"(37.770748, -122.415137)",,2437_20161128,11/28/2016 0:00,80.0,Routine - Unscheduled,2437_20161128_103130,Inadequate sewage or wastewater disposal,Moderate Risk,20161128,103130,2016-11-28,0,3,0,0,6,0,3
3689,1352,LA TORTILLA,495 Castro St B,San Francisco,CA,94114,37.760954,-122.434935,"(37.760954, -122.434935)",14155863990.0,1352_20161129,11/29/2016 0:00,86.0,Routine - Unscheduled,1352_20161129_103154,Unclean or degraded floors walls or ceilings,Low Risk,20161129,103154,2016-11-29,0,0,5,0,4,0,3
3690,70603,Grand Hyatt - The Coffee Bar,345 Stockton St Mezzanine,San Francisco,CA,94108,,,,,70603_20150929,9/29/2015 0:00,96.0,Routine - Unscheduled,70603_20150929_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20150929,103124,2015-09-29,0,0,0,0,0,0,1
3691,2638,SF BAGEL CO. (KATZ BAGELS),3147 16th St,San Francisco,CA,94103,37.764814,-122.423089,"(37.764814, -122.423089)",14155559050.0,2638_20161129,11/29/2016 0:00,81.0,Routine - Unscheduled,2638_20161129_103133,Foods not protected from contamination,Moderate Risk,20161129,103133,2016-11-29,6,0,0,0,5,0,4
3692,37832,Vicoletto,550 Green St,San Francisco,CA,94133,37.799618,-122.408264,"(37.799618, -122.408264)",,37832_20160602,6/2/2016 0:00,89.0,Routine - Unscheduled,37832_20160602_103156,Permit license or inspection report not posted,Low Risk,20160602,103156,2016-06-02,4,0,0,0,0,3,4
3693,71067,Bancarella,350 Powell St,San Francisco,CA,94102,,,,,71067_20151020,10/20/2015 0:00,96.0,Routine - Unscheduled,71067_20151020_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20151020,103124,2015-10-20,0,0,0,0,3,0,1
3694,9155,STARBUCKS,350 RHODE ISLAND,San Francisco,CA,94103,37.765427,-122.402645,"(37.765427, -122.402645)",14155240256.0,9155_20161006,10/6/2016 0:00,92.0,Routine - Unscheduled,9155_20161006_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,20161006,103152,2016-10-06,0,0,0,0,3,0,3
3695,80524,The Steamin' Burger,Off The Grid,San Francisco,CA,,,,,,80524_20160315,3/15/2016 0:00,94.0,Routine - Unscheduled,80524_20160315_103133,Foods not protected from contamination,Moderate Risk,20160315,103133,2016-03-15,0,0,0,0,2,0,2
3696,62051,Parada 22,1805 HAIGHT St,San Francisco,CA,94117,37.769303,-122.451961,"(37.769303, -122.451961)",14155904077.0,62051_20160720,7/20/2016 0:00,82.0,Routine - Unscheduled,62051_20160720_103105,Improper cooling methods,High Risk,20160720,103105,2016-07-20,0,0,0,0,0,3,5
3697,70914,Fior d' Italia,2237 Mason St,San Francisco,CA,94133,37.804303,-122.413364,"(37.804303, -122.413364)",,70914_20150520,5/20/2015 0:00,92.0,Routine - Unscheduled,70914_20150520_103150,Improper or defective plumbing,Low Risk,20150520,103150,2015-05-20,0,0,4,0,0,4,3
3698,5888,Bryant Elementary School,2641 25th St,San Francisco,CA,94110,37.751776,-122.404626,"(37.751776, -122.404626)",14155695875.0,5888_20150508,5/8/2015 0:00,92.0,Routine - Unscheduled,5888_20150508_103133,Foods not protected from contamination,Moderate Risk,20150508,103133,2015-05-08,0,0,0,0,0,0,2
3699,92875,Nobuyuki,2221 Clement St,San Francisco,CA,94121,,,,,92875_20180221,2/21/2018 0:00,89.0,Routine - Unscheduled,92875_20180221_103109,Unclean or unsanitary food contact surfaces,High Risk,20180221,103109,2018-02-21,2,0,0,0,0,0,2
3700,64945,Ike's Place,3489 16th St,San Francisco,CA,94114,37.764353,-122.430578,"(37.764353, -122.430578)",,64945_20150603,6/3/2015 0:00,92.0,Routine - Unscheduled,64945_20150603_103120,Moderate risk food holding temperature,Moderate Risk,20150603,103120,2015-06-03,0,0,0,0,0,6,2
3701,34647,1300 on Fillmore,1300 Fillmore St,San Francisco,CA,94115,37.781548,-122.432317,"(37.781548, -122.432317)",,34647_20160914,9/14/2016 0:00,98.0,Routine - Unscheduled,34647_20160914_103139,Improper food storage,Low Risk,20160914,103139,2016-09-14,0,0,0,0,0,1,1
3702,66895,Izakaya Yuzuki,598 GUERRERO St,San Francisco,CA,94110,37.761603,-122.423869,"(37.761603, -122.423869)",14155559898.0,66895_20160603,6/3/2016 0:00,88.0,Routine - Unscheduled,66895_20160603_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20160603,103124,2016-06-03,0,0,0,0,0,4,4
3703,13837,Le Cordon Bleu College of Culinary Arts San Francisco,350 Rhode Island St 4th Floors,San Francisco,CA,94103,37.774722,-122.40676100000002,"(37.774722, -122.406761)",14155649128.0,13837_20161102,11/2/2016 0:00,98.0,Routine - Unscheduled,13837_20161102_103139,Improper food storage,Low Risk,20161102,103139,2016-11-02,0,0,0,0,1,0,1
3704,71428,Blue Barn Garmet - Polk,2237 Polk St,San Francisco,CA,94109,,,,,71428_20160601,6/1/2016 0:00,96.0,Routine - Unscheduled,71428_20160601_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20160601,103124,2016-06-01,0,0,0,0,0,1,1
3705,89070,Lafayette Coffee Shop,611 Larkin St,San Francisco,CA,94109,,,,14155444884.0,89070_20180108,1/8/2018 0:00,67.0,Routine - Unscheduled,89070_20180108_103103,High risk food holding temperature,High Risk,20180108,103103,2018-01-08,7,0,0,0,4,0,7
3706,92707,Anthony's Cookies Inc.,1417 Valencia St.,San Francisco,CA,94112,,,,,92707_20180108,1/8/2018 0:00,94.0,Routine - Unscheduled,92707_20180108_103142,Unclean nonfood contact surfaces,Low Risk,20180108,103142,2018-01-08,3,0,0,0,0,0,3
3707,33728,Split Pea Seduction,138 06th St.,San Francisco,CA,94103,37.774722,-122.40676100000002,"(37.774722, -122.406761)",14155552223.0,33728_20160603,6/3/2016 0:00,94.0,Routine - Unscheduled,33728_20160603_103120,Moderate risk food holding temperature,Moderate Risk,20160603,103120,2016-06-03,0,0,0,0,2,2,2
3708,4987,ROSSI'S DELI,426 Castro St,San Francisco,CA,94114,37.761954,-122.435168,"(37.761954, -122.435168)",14155864533.0,4987_20150521,5/21/2015 0:00,92.0,Routine - Unscheduled,4987_20150521_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20150521,103119,2015-05-21,0,0,0,5,0,0,3
3709,68037,Focaccia Market Bakery,185 BERRY St #1430,San Francisco,CA,94107,37.77600200000001,-122.392958,"(37.776002, -122.392958)",,68037_20160919,9/19/2016 0:00,94.0,Routine - Unscheduled,68037_20160919_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20160919,103119,2016-09-19,0,0,0,0,0,2,2
3710,80316,Kingdom of Dumpling,1713 Taraval St,San Francisco,CA,94116,,,,14155566143.0,80316_20160606,6/6/2016 0:00,87.0,Routine - Unscheduled,80316_20160606_103103,High risk food holding temperature,High Risk,20160606,103103,2016-06-06,4,0,0,0,5,4,4
3711,19057,Moscone Center West -  2nd Flr. Pantry,800 Howard St 2nd Floor,San Francisco,CA,94103,37.783257,-122.402816,"(37.783257, -122.402816)",14155974040.0,19057_20160602,6/2/2016 0:00,88.0,Routine - Unscheduled,19057_20160602_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20160602,103119,2016-06-02,0,0,0,0,1,4,1
3712,31568,Taqueria El Sol #2,595 Geary St,San Francisco,CA,94102,37.786709,-122.413068,"(37.786709, -122.413068)",14155440405.0,31568_20160223,2/23/2016 0:00,98.0,Routine - Unscheduled,31568_20160223_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160223,103154,2016-02-23,0,0,0,0,4,0,1
3713,5196,JEWISH HOME FOR THE AGED,302 SILVER Ave,San Francisco,CA,94112,37.728659,-122.431174,"(37.728659, -122.431174)",14155462283.0,5196_20170918,9/18/2017 0:00,89.0,Routine - Unscheduled,5196_20170918_103109,Unclean or unsanitary food contact surfaces,High Risk,20170918,103109,2017-09-18,0,0,2,0,0,1,2
3714,71174,Old Jerusalem Restaurant Inc,2976 MISSION St,San Francisco,CA,94110,37.749337,-122.418205,"(37.749337, -122.418205)",14155645958.0,71174_20150407,4/7/2015 0:00,90.0,Routine - Unscheduled,71174_20150407_103139,Improper food storage,Low Risk,20150407,103139,2015-04-07,0,4,7,0,0,3,3
3715,34388,Pizza Orgasmica,3157 FILLMORE St,San Francisco,CA,94123,37.798764,-122.435874,"(37.798764, -122.435874)",,34388_20180104,1/4/2018 0:00,75.0,Routine - Unscheduled,34388_20180104_103114,High risk vermin infestation,High Risk,20180104,103114,2018-01-04,5,0,0,0,0,11,9
3716,86277,Moonraker Mobile LLC,Off The Grid,San Francisco,CA,,,,,,86277_20160319,3/19/2016 0:00,94.0,Routine - Unscheduled,86277_20160319_103120,Moderate risk food holding temperature,Moderate Risk,20160319,103120,2016-03-19,0,0,4,0,0,0,2
3717,80285,Taylor St. Coffee Shop,375 Taylor St,San Francisco,CA,94102,,,,,80285_20160210,2/10/2016 0:00,96.0,Routine - Unscheduled,80285_20160210_103133,Foods not protected from contamination,Moderate Risk,20160210,103133,2016-02-10,0,0,0,0,4,0,1
3718,1031,IL BORGO,500 FELL St,San Francisco,CA,94102,37.775538,-122.426264,"(37.775538, -122.426264)",,1031_20160915,9/15/2016 0:00,80.0,Routine - Unscheduled,1031_20160915_103138,Improper storage use or identification of toxic substances,Low Risk,20160915,103138,2016-09-15,0,0,0,0,0,5,5
3719,77080,Woods Polk Station,2255 Polk St,San Francisco,CA,94109,,,,,77080_20160603,6/3/2016 0:00,90.0,Routine - Unscheduled,77080_20160603_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20160603,103119,2016-06-03,1,0,0,0,0,4,1
3720,80974,Blue Bottle Coffee,1 Mint Plaza,San Francisco,CA,94103,,,,14150220022.0,80974_20160720,7/20/2016 0:00,93.0,Routine - Unscheduled,80974_20160720_103112,No hot water or running water,High Risk,20160720,103112,2016-07-20,0,0,0,0,0,1,1
3721,5071,CAFE-ROSSO,1600 HOLLOWAY Ave,San Francisco,CA,94132,37.720851,-122.477084,"(37.720851, -122.477084)",14155400923.0,5071_20160322,3/22/2016 0:00,,Complaint,5071_20160322_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160322,103154,2016-03-22,2,0,0,0,3,0,6
